日期,国家,确诊人数,治愈人数,新增确诊,新增死亡,现有确诊
,芬兰,4576,2500,101,4,2076
,芬兰,4695,2500,119,3,2195
,芬兰,4740,2800,45,6,1940
,芬兰,4906,2800,166,7,2106
,芬兰,4995,3000,89,5,1995
,芬兰,5051,3000,56,7,2051
,芬兰,5176,3000,125,2,2176
,芬兰,5254,3000,78,10,2254
,芬兰,5327,3500,73,10,1827
,芬兰,5412,3500,85,6,1912
,芬兰,5573,3500,161,6,2073
,芬兰,5673,3500,100,3,2173
,芬兰,5738,4000,65,5,1738
,芬兰,5880,4000,142,5,1880
,芬兰,5962,4000,82,2,1962
,芬兰,5984,4000,22,4,1984
,芬兰,6003,4300,19,4,1703
,芬兰,6054,4300,51,9,1754
,芬兰,6145,4300,91,3,1845
,芬兰,6228,5000,83,6,1228
,芬兰,6286,5000,58,4,1286
,芬兰,6347,5000,61,1,1347
,芬兰,6380,5000,33,2,1380
,芬兰,6399,5000,19,1,1399
,芬兰,6443,4800,44,3,1643
,芬兰,6493,4800,50,2,1693
,芬兰,6537,4800,44,0,1737
,芬兰,6568,4800,31,0,1768
,芬兰,6579,4800,11,1,1779
,芬兰,6599,5100,20,1,1499
,芬兰,6628,5100,29,4,1528
,芬兰,6692,5100,64,1,1592
,芬兰,6743,5500,51,0,1243
,芬兰,6776,5500,33,1,1276
,芬兰,6826,5500,50,2,1326
,芬兰,6859,5500,33,2,1359
,芬兰,6885,5500,26,0,1385
,芬兰,6887,5500,2,2,1387
,芬兰,6911,5500,24,1,1411
,芬兰,6911,5800,0,1,1111
,芬兰,6941,5800,30,0,1141
,芬兰,6964,5800,23,0,1164
,芬兰,6981,5800,17,1,1181
,芬兰,7001,5800,20,0,1201
,芬兰,7025,5800,24,1,1225
,芬兰,7040,5800,15,0,1240
,芬兰,7064,6200,24,1,864
,芬兰,7073,6200,9,0,873
,芬兰,7087,6200,14,0,887
,芬兰,7104,6200,17,1,904
,芬兰,7108,6200,4,0,908
,芬兰,7112,6200,4,0,912
,芬兰,7117,6200,5,0,917
,芬兰,7119,6200,2,0,919
,芬兰,7133,6200,14,0,933
,芬兰,7142,6200,9,0,942
,芬兰,7143,6200,1,0,943
,芬兰,0,0,0,0,0
,芬兰,0,0,0,0,0
,芬兰,0,0,0,0,0
,芬兰,0,0,0,0,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,,,,,0
,白俄罗斯,6,,,,6
,白俄罗斯,6,,0,,6
,白俄罗斯,6,,0,,6
,白俄罗斯,6,,0,,6
,白俄罗斯,9,3,3,,6
,白俄罗斯,9,3,0,,6
,白俄罗斯,21,3,12,,18
,白俄罗斯,27,3,6,,24
,白俄罗斯,27,3,0,,24
,白俄罗斯,27,3,0,,24
,白俄罗斯,36,3,9,,33
,白俄罗斯,36,3,0,,33
,白俄罗斯,51,5,15,,46
,白俄罗斯,51,5,0,,46
,白俄罗斯,69,15,18,,54
,白俄罗斯,76,15,7,,61
,白俄罗斯,76,15,0,,61
,白俄罗斯,81,22,5,,59
,白俄罗斯,81,22,0,,59
,白俄罗斯,86,29,5,,57
,白俄罗斯,86,29,0,,57
,白俄罗斯,94,32,8,,62
,白俄罗斯,94,32,0,,62
,白俄罗斯,94,32,0,,62
,白俄罗斯,152,32,58,,120
,白俄罗斯,152,47,0,1,105
,白俄罗斯,163,53,11,1,110
,白俄罗斯,304,53,141,2,251
,白俄罗斯,351,53,47,0,298
,白俄罗斯,440,53,89,1,387
,白俄罗斯,562,52,122,3,510
,白俄罗斯,700,53,138,5,647
,白俄罗斯,861,54,161,0,807
,白俄罗斯,1066,77,205,0,989
,白俄罗斯,1486,139,420,3,1347
,白俄罗斯,1981,169,495,3,1812
,白俄罗斯,2226,172,245,4,2054
,白俄罗斯,2578,203,352,3,2375
,白俄罗斯,2919,203,341,3,2716
,白俄罗斯,3281,203,362,4,3078
,白俄罗斯,3728,203,447,3,3525
,白俄罗斯,4204,203,476,4,4001
,白俄罗斯,4779,342,575,2,4437
,白俄罗斯,4779,342,0,3,4437
,白俄罗斯,4779,494,0,2,4285
,白俄罗斯,6264,514,1485,4,5750
,白俄罗斯,6723,577,459,4,6146
,白俄罗斯,7281,769,558,3,6512
,白俄罗斯,8022,938,741,2,7084
,白俄罗斯,8773,1120,751,3,7653
,白俄罗斯,9590,1573,817,4,8017
,白俄罗斯,10463,1695,873,5,8768
,白俄罗斯,11289,1740,826,3,9549
,白俄罗斯,12208,1993,919,4,10215
,白俄罗斯,13181,2072,973,5,11109
,白俄罗斯,14027,2386,846,5,11641
,白俄罗斯,14917,2918,890,4,11999
,白俄罗斯,15828,3117,911,4,12711
,白俄罗斯,16705,3196,877,2,13509
,白俄罗斯,17489,3259,784,4,14230
,白俄罗斯,18350,3771,861,4,14579
,白俄罗斯,19255,4388,905,5,14867
,白俄罗斯,20168,5067,913,4,15101
,白俄罗斯,21101,5484,933,5,15617
,白俄罗斯,22052,6050,951,5,16002
,白俄罗斯,22973,6406,921,5,16567
,白俄罗斯,23906,6531,933,4,17375
,白俄罗斯,24873,6974,967,7,17899
,白俄罗斯,25825,7711,952,4,18114
,白俄罗斯,26772,8168,947,5,18604
,白俄罗斯,27730,8807,958,5,18923
,白俄罗斯,28681,9498,951,4,19183
,白俄罗斯,29650,9932,969,5,19718
,白俄罗斯,30572,10130,922,6,20442
,白俄罗斯,31508,10620,936,4,20888
,白俄罗斯,32426,11415,918,4,21011
,白俄罗斯,33371,12057,945,6,21314
,白俄罗斯,34303,12833,932,5,21470
,白俄罗斯,35244,13528,941,4,21716
,白俄罗斯,36198,14155,954,5,22043
,白俄罗斯,37144,14449,946,5,22695
,白俄罗斯,38059,15086,915,4,22973
,白俄罗斯,38956,15923,897,6,23033
,白俄罗斯,39858,16660,902,5,23198
,白俄罗斯,40764,17390,906,5,23374
,白俄罗斯,41658,17964,894,5,23694
,白俄罗斯,42556,18514,898,6,24042
,白俄罗斯,43403,18776,847,5,24627
,白俄罗斯,44255,19195,852,3,25060
,白俄罗斯,45116,20171,861,5,24945
,白俄罗斯,45981,21162,865,5,24819
,白俄罗斯,46868,22066,887,6,24802
,白俄罗斯,47751,23015,883,4,24736
,白俄罗斯,48630,23647,879,6,24983
,白俄罗斯,49453,23880,823,7,25573
,白俄罗斯,50265,24506,812,6,25759
,白俄罗斯,51066,25667,801,6,25399
,白俄罗斯,51816,26643,750,5,25173
,白俄罗斯,52520,27760,704,5,24760
,白俄罗斯,53241,29111,721,5,24130
,白俄罗斯,53973,30103,732,5,23870
,白俄罗斯,54680,30420,707,4,24260
,白俄罗斯,55369,31273,689,6,24096
,白俄罗斯,56032,32735,663,6,23297
,白俄罗斯,56657,34023,625,7,22634
,白俄罗斯,57333,35275,676,6,22058
,白俄罗斯,57936,36749,603,6,21187
,白俄罗斯,58505,37666,569,3,20839
,白俄罗斯,0,0,0,0,0
,白俄罗斯,0,0,0,0,0
,白俄罗斯,0,0,0,0,0
,白俄罗斯,0,0,0,0,0
,新加坡,16,,,0,16
,新加坡,18,,2,0,18
,新加坡,18,,0,0,18
,新加坡,18,,0,0,18
,新加坡,24,,6,0,24
,新加坡,28,,4,0,28
,新加坡,30,,2,0,30
,新加坡,33,,3,0,33
,新加坡,40,,7,0,40
,新加坡,43,,3,0,43
,新加坡,45,,2,0,45
,新加坡,47,,2,0,47
,新加坡,50,,3,0,50
,新加坡,58,,8,0,58
,新加坡,67,,9,0,67
,新加坡,72,,5,0,72
,新加坡,75,,3,0,75
,新加坡,77,,2,0,77
,新加坡,81,,4,0,81
,新加坡,84,,3,0,84
,新加坡,85,,1,0,85
,新加坡,86,,1,0,86
,新加坡,89,,3,0,89
,新加坡,89,,0,0,89
,新加坡,90,,1,0,90
,新加坡,91,,1,0,91
,新加坡,93,,2,0,93
,新加坡,96,,3,0,96
,新加坡,98,,2,0,98
,新加坡,102,,4,0,102
,新加坡,106,,4,0,106
,新加坡,108,,2,0,108
,新加坡,110,,2,0,110
,新加坡,110,,0,0,110
,新加坡,117,,7,0,117
,新加坡,130,82,13,0,48
,新加坡,138,90,8,0,48
,新加坡,150,90,12,0,60
,新加坡,160,93,10,0,67
,新加坡,166,93,6,0,73
,新加坡,178,96,12,0,82
,新加坡,187,96,9,0,91
,新加坡,200,97,13,0,103
,新加坡,212,105,12,0,107
,新加坡,226,105,14,0,121
,新加坡,243,109,17,0,134
,新加坡,266,114,23,0,152
,新加坡,313,114,47,0,199
,新加坡,345,124,32,0,221
,新加坡,385,131,40,2,254
,新加坡,432,140,47,0,292
,新加坡,455,144,23,0,311
,新加坡,509,152,54,0,357
,新加坡,558,156,49,0,402
,新加坡,631,160,73,0,471
,新加坡,683,172,52,0,511
,新加坡,732,183,49,0,549
,新加坡,802,198,70,0,604
,新加坡,844,212,42,1,632
,新加坡,879,228,35,0,651
,新加坡,926,240,47,0,686
,新加坡,1000,245,74,0,755
,新加坡,1049,266,49,1,783
,新加坡,1114,282,65,1,832
,新加坡,1189,297,75,1,892
,新加坡,1309,320,120,0,989
,新加坡,1375,344,66,0,1031
,新加坡,1481,377,106,0,1104
,新加坡,1623,406,142,0,1217
,新加坡,1910,460,287,0,1450
,新加坡,2108,492,198,1,1616
,新加坡,2299,528,191,1,1771
,新加坡,2532,560,233,0,1972
,新加坡,2918,586,386,1,2332
,新加坡,3252,611,334,1,2641
,新加坡,3699,652,447,0,3047
,新加坡,4427,683,728,0,3744
,新加坡,5050,708,623,1,4342
,新加坡,5992,740,942,0,5252
,新加坡,6588,768,596,0,5820
,新加坡,8014,801,1426,0,7213
,新加坡,9125,839,1111,0,8286
,新加坡,10141,896,1016,1,9245
,新加坡,11178,924,1037,0,10254
,新加坡,12075,924,897,0,11151
,新加坡,12693,1002,618,0,11691
,新加坡,13624,1060,931,0,12564
,新加坡,14423,1095,799,2,13328
,新加坡,14951,1128,528,0,13823
,新加坡,15641,1188,690,0,14453
,新加坡,16169,1244,528,1,14925
,新加坡,17101,1268,932,1,15833
,新加坡,17548,1347,447,1,16201
,新加坡,18205,1408,657,1,16797
,新加坡,18778,1457,573,0,17321
,新加坡,19410,1519,632,0,17891
,新加坡,20198,1634,788,2,18564
,新加坡,20939,1712,741,0,19227
,新加坡,21707,2040,768,0,19667
,新加坡,22460,2296,753,0,20164
,新加坡,23336,2721,876,0,20615
,新加坡,23822,3225,486,1,20597
,新加坡,24671,3851,849,0,20820
,新加坡,25346,4809,675,0,20537
,新加坡,26098,5973,752,0,20125
,新加坡,26891,7248,793,0,19643
,新加坡,27356,8342,465,1,19014
,新加坡,28038,9340,682,0,18698
,新加坡,28343,9835,305,0,18508
,新加坡,28794,10365,451,0,18429
,新加坡,29364,11207,570,0,18157
,新加坡,29812,12117,448,1,17695
,新加坡,30426,12995,614,0,17431
,新加坡,31068,13882,642,0,17186
,新加坡,31616,14876,548,0,16740
,新加坡,31960,15738,344,0,16222
,新加坡,32343,16444,383,0,15899
,新加坡,32876,17276,533,0,15600
,新加坡,33249,18294,373,0,14955
,新加坡,33860,19631,611,0,14229
,新加坡,34366,20727,506,0,13639
,新加坡,34884,21699,518,0,13185
,新加坡,35292,22466,408,1,12826
,新加坡,35836,23175,544,0,12661
,新加坡,36405,23582,569,0,12823
,新加坡,36922,23904,517,0,13018
,新加坡,37183,24209,261,0,12974
,新加坡,37527,24559,344,1,12968
,新加坡,37910,24886,383,0,13024
,新加坡,38296,25368,386,0,12928
,新加坡,38514,25877,218,0,12637
,新加坡,38965,26532,451,0,12433
,新加坡,39387,27286,422,0,12101
,新加坡,39850,28040,463,0,11810
,新加坡,40197,28808,347,0,11389
,新加坡,40604,29589,407,1,11015
,新加坡,40818,30366,214,0,10452
,新加坡,40969,31163,151,0,9806
,新加坡,41216,31938,247,0,9278
,新加坡,41473,32712,257,0,8761
,新加坡,41615,33459,142,0,8156
,新加坡,41833,34224,218,0,7609
,新加坡,42095,34942,262,0,7153
,新加坡,0,0,0,0,0
,新加坡,0,0,0,0,0
,新加坡,0,0,0,0,0
,新加坡,0,0,0,0,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,,,,,0
,哥伦比亚,1,,1,,1
,哥伦比亚,1,,0,,1
,哥伦比亚,1,,0,,1
,哥伦比亚,3,,2,,3
,哥伦比亚,3,,0,,3
,哥伦比亚,9,,6,,9
,哥伦比亚,9,,0,,9
,哥伦比亚,13,,4,,13
,哥伦比亚,22,,9,,22
,哥伦比亚,34,,12,,34
,哥伦比亚,54,1,20,,53
,哥伦比亚,65,1,11,,64
,哥伦比亚,93,1,28,,92
,哥伦比亚,108,1,15,,107
,哥伦比亚,158,1,50,,157
,哥伦比亚,196,1,38,,195
,哥伦比亚,231,3,35,2,228
,哥伦比亚,277,3,46,1,274
,哥伦比亚,378,6,101,0,372
,哥伦比亚,470,8,92,1,462
,哥伦比亚,491,8,21,2,483
,哥伦比亚,539,10,48,0,529
,哥伦比亚,608,10,69,0,598
,哥伦比亚,702,10,94,4,692
,哥伦比亚,798,15,96,2,783
,哥伦比亚,906,31,108,4,875
,哥伦比亚,1065,39,159,1,1026
,哥伦比亚,1161,55,96,2,1106
,哥伦比亚,1267,55,106,6,1212
,哥伦比亚,1406,85,139,7,1321
,哥伦比亚,1485,88,79,3,1397
,哥伦比亚,1579,88,94,11,1491
,哥伦比亚,1780,100,201,4,1680
,哥伦比亚,2054,123,274,4,1931
,哥伦比亚,2223,174,169,15,2049
,哥伦比亚,2473,197,250,11,2276
,哥伦比亚,2473,197,0,0,2276
,哥伦比亚,2709,214,236,20,2495
,哥伦比亚,2776,270,67,9,2506
,哥伦比亚,2979,354,203,18,2625
,哥伦比亚,2979,354,0,0,2625
,哥伦比亚,3233,550,254,17,2683
,哥伦比亚,3439,634,206,9,2805
,哥伦比亚,3439,634,0,0,2805
,哥伦比亚,3621,691,182,13,2930
,哥伦比亚,3792,711,171,13,3081
,哥伦比亚,3977,804,185,10,3173
,哥伦比亚,4149,804,172,7,3345
,哥伦比亚,4561,927,412,19,3634
,哥伦比亚,4881,1003,320,10,3878
,哥伦比亚,4881,1003,0,0,3878
,哥伦比亚,5142,1067,261,8,4075
,哥伦比亚,5379,1133,237,11,4246
,哥伦比亚,5597,1210,218,9,4387
,哥伦比亚,5949,1268,352,16,4681
,哥伦比亚,6211,1411,262,9,4800
,哥伦比亚,7006,1551,795,36,5455
,哥伦比亚,7006,1551,0,0,5455
,哥伦比亚,7285,1666,279,10,5619
,哥伦比亚,7973,1807,688,34,6166
,哥伦比亚,7973,1807,0,0,6166
,哥伦比亚,8613,2013,640,20,6600
,哥伦比亚,8959,2148,346,19,6811
,哥伦比亚,9456,2300,497,10,7156
,哥伦比亚,10051,2424,595,21,7627
,哥伦比亚,10495,2569,444,17,7926
,哥伦比亚,11063,2705,568,18,8358
,哥伦比亚,12272,2971,1209,30,9301
,哥伦比亚,12272,2971,0,0,9301
,哥伦比亚,12930,3133,658,16,9797
,哥伦比亚,13610,3358,680,16,10252
,哥伦比亚,14216,3460,606,21,10756
,哥伦比亚,14939,3587,723,16,11352
,哥伦比亚,15574,3751,635,12,11823
,哥伦比亚,16295,3903,721,18,12392
,哥伦比亚,16935,4050,640,21,12885
,哥伦比亚,18330,4431,1395,39,13899
,哥伦比亚,19131,4575,801,30,14556
,哥伦比亚,19131,4575,0,0,14556
,哥伦比亚,21175,5016,2044,45,16159
,哥伦比亚,21981,5265,806,23,16716
,哥伦比亚,21981,5265,0,0,16716
,哥伦比亚,23003,5511,1022,26,17492
,哥伦比亚,24104,6111,1101,27,17993
,哥伦比亚,25366,6665,1262,19,18701
,哥伦比亚,26688,6913,1322,31,19775
,哥伦比亚,28236,7121,1548,37,21115
,哥伦比亚,29383,8543,1147,49,20840
,哥伦比亚,30493,9661,1110,30,20832
,哥伦比亚,31833,11142,1340,40,20691
,哥伦比亚,33354,12288,1521,36,21066
,哥伦比亚,35120,12921,1766,42,22199
,哥伦比亚,36635,13638,1515,58,22997
,哥伦比亚,38027,14382,1392,60,23645
,哥伦比亚,39236,15322,1209,54,23914
,哥伦比亚,40719,16427,1483,49,24292
,哥伦比亚,42078,16534,1359,64,25544
,哥伦比亚,43682,17333,1604,61,26349
,哥伦比亚,45212,17790,1530,55,27422
,哥伦比亚,46858,18715,1646,57,28143
,哥伦比亚,48746,19426,1888,47,29320
,哥伦比亚,53063,19952,4317,134,33111
,哥伦比亚,53063,19952,0,0,33111
,哥伦比亚,54931,20366,1868,75,34565
,哥伦比亚,57046,21326,2115,63,35720
,哥伦比亚,60217,22680,3171,86,37537
,哥伦比亚,63276,23988,3059,95,39288
,哥伦比亚,65633,25499,2357,81,40134
,哥伦比亚,0,0,0,0,0
,哥伦比亚,0,0,0,0,0
,哥伦比亚,0,0,0,0,0
,哥伦比亚,0,0,0,0,0
2月1日,泰国,,,,,0
2月2日,泰国,,,,,0
2月3日,泰国,,,,,0
2月4日,泰国,,,,,0
2月5日,泰国,,,,,0
2月6日,泰国,,,,,0
2月7日,泰国,,,,,0
2月8日,泰国,,,,,0
2月9日,泰国,,,,,0
2月10日,泰国,,,,,0
2月11日,泰国,,,,,0
2月12日,泰国,,,,,0
2月13日,泰国,,,,,0
2月14日,泰国,,,,,0
2月15日,泰国,,,,,0
2月16日,泰国,,,,,0
2月17日,泰国,,,,,0
2月18日,泰国,,,,,0
2月19日,泰国,,,,,0
2月20日,泰国,,,,,0
2月21日,泰国,,,,,0
2月22日,泰国,,,,,0
2月23日,泰国,,,,,0
2月24日,泰国,,,,,0
2月25日,泰国,,,,,0
2月26日,泰国,,,,,0
2月27日,泰国,,,,,0
2月28日,泰国,,,,,0
2月29日,泰国,,,,,0
3月1日,泰国,,,,,0
3月2日,泰国,,,,,0
3月3日,泰国,,,,,0
3月4日,泰国,,,,,0
3月5日,泰国,,,,,0
3月6日,泰国,,,,,0
3月7日,泰国,48,31,1,,17
3月8日,泰国,50,31,2,,19
3月9日,泰国,50,31,0,,19
3月10日,泰国,50,33,0,,17
3月11日,泰国,53,33,3,,20
3月12日,泰国,59,34,6,,25
3月13日,泰国,70,35,11,,35
3月14日,泰国,75,35,5,,40
3月15日,泰国,82,35,7,,47
3月16日,泰国,114,35,32,,79
3月17日,泰国,147,35,33,,112
3月18日,泰国,177,41,30,,136
3月19日,泰国,212,41,35,,171
3月20日,泰国,272,42,60,,230
3月21日,泰国,411,42,139,,369
3月22日,泰国,411,44,0,,367
3月23日,泰国,599,44,188,,555
3月24日,泰国,721,52,122,,669
3月25日,泰国,827,52,106,3,775
3月26日,泰国,934,70,107,0,864
3月27日,泰国,1045,88,111,0,957
3月28日,泰国,1136,97,91,1,1039
3月29日,泰国,1245,97,109,1,1148
3月30日,泰国,1388,97,143,1,1291
3月31日,泰国,1524,229,136,2,1295
4月1日,泰国,1651,342,127,1,1309
4月2日,泰国,1771,505,120,2,1266
4月3日,泰国,1875,505,104,3,1370
4月4日,泰国,1978,612,103,4,1366
4月5日,泰国,2067,674,89,1,1393
4月6日,泰国,2169,793,102,3,1376
4月7日,泰国,2220,793,51,3,1427
4月8日,泰国,2258,888,38,1,1370
4月9日,泰国,2369,888,111,3,1481
4月10日,泰国,2423,940,54,2,1483
4月11日,泰国,2473,1013,50,1,1460
4月12日,泰国,2518,1135,45,2,1383
4月13日,泰国,2551,1218,33,3,1333
4月14日,泰国,2579,1288,28,2,1291
4月15日,泰国,2613,1405,34,1,1208
4月16日,泰国,2643,1497,30,2,1146
4月17日,泰国,2672,1593,29,3,1079
4月18日,泰国,2700,1689,28,1,1011
4月19日,泰国,2733,1787,33,0,946
4月20日,泰国,2765,1928,32,0,837
4月21日,泰国,2792,1999,27,0,793
4月22日,泰国,2811,2108,19,1,703
4月23日,泰国,2826,2352,15,1,474
4月24日,泰国,2839,2430,13,1,409
4月25日,泰国,2854,2490,15,0,364
4月26日,泰国,2907,2547,53,1,360
4月27日,泰国,2922,2594,15,0,328
4月28日,泰国,2931,2609,9,1,322
4月29日,泰国,2938,2652,7,2,286
4月30日,泰国,2947,2665,9,0,282
5月1日,泰国,2954,2684,7,0,270
5月2日,泰国,2960,2719,6,0,241
5月3日,泰国,2966,2732,6,0,234
5月4日,泰国,2969,2739,3,0,230
5月5日,泰国,2987,2740,18,0,247
5月6日,泰国,2988,2747,1,0,241
5月7日,泰国,2989,2761,1,1,228
5月8日,泰国,2992,2772,3,0,220
5月9日,泰国,3000,2784,8,0,216
5月10日,泰国,3004,2787,4,1,217
5月11日,泰国,3009,2794,5,0,215
5月12日,泰国,3015,2796,6,0,219
5月13日,泰国,3017,2798,2,0,219
5月14日,泰国,3017,2844,0,0,173
5月15日,泰国,3018,2850,1,0,168
5月16日,泰国,3025,2854,7,0,171
5月17日,泰国,3025,2855,0,0,170
5月18日,泰国,3028,2856,3,0,172
5月19日,泰国,3031,2857,3,0,174
5月20日,泰国,3033,2857,2,0,176
5月21日,泰国,3034,2888,1,0,146
5月22日,泰国,3037,2897,3,0,140
5月23日,泰国,3037,2910,0,0,127
5月24日,泰国,3040,2916,3,0,124
5月25日,泰国,3040,2921,0,0,119
5月26日,泰国,3042,2928,2,1,114
5月27日,泰国,3045,2929,3,0,116
5月28日,泰国,3054,2931,9,0,123
5月29日,泰国,3065,2945,11,0,120
5月30日,泰国,3076,2945,11,0,131
5月31日,泰国,3077,2961,1,0,116
6月1日,泰国,3081,2963,4,0,118
6月2日,泰国,3082,2965,1,0,117
6月3日,泰国,3083,2966,1,1,117
6月4日,泰国,3084,2968,1,0,116
6月5日,泰国,3101,2968,17,0,133
6月6日,泰国,3102,2971,1,0,131
6月7日,泰国,3104,2971,2,0,133
6月8日,泰国,3112,2972,8,0,140
6月9日,泰国,3119,2973,7,0,146
6月10日,泰国,3121,2973,2,0,148
6月11日,泰国,3125,2981,4,0,144
6月12日,泰国,3125,2987,0,0,138
6月13日,泰国,3129,2987,4,0,142
6月14日,泰国,3134,2987,5,0,147
6月15日,泰国,3135,2987,1,0,148
6月16日,泰国,3135,2987,0,0,148
6月17日,泰国,3135,2993,0,0,142
6月18日,泰国,3135,2996,0,0,139
6月19日,泰国,3141,2997,6,0,144
6月20日,泰国,3146,3008,5,0,138
6月21日,泰国,3147,3018,1,0,129
6月22日,泰国,3148,3018,1,0,130
6月23日,泰国,0,0,0,0,0
6月24日,泰国,0,0,0,0,0
6月25日,泰国,0,0,0,0,0
6月26日,泰国,0,0,0,0,0
2月1日,阿根廷,,,,,0
2月2日,阿根廷,,,,,0
2月3日,阿根廷,,,,,0
2月4日,阿根廷,,,,,0
2月5日,阿根廷,,,,,0
2月6日,阿根廷,,,,,0
2月7日,阿根廷,,,,,0
2月8日,阿根廷,,,,,0
2月9日,阿根廷,,,,,0
2月10日,阿根廷,,,,,0
2月11日,阿根廷,,,,,0
2月12日,阿根廷,,,,,0
2月13日,阿根廷,,,,,0
2月14日,阿根廷,,,,,0
2月15日,阿根廷,,,,,0
2月16日,阿根廷,,,,,0
2月17日,阿根廷,,,,,0
2月18日,阿根廷,,,,,0
2月19日,阿根廷,,,,,0
2月20日,阿根廷,,,,,0
2月21日,阿根廷,,,,,0
2月22日,阿根廷,,,,,0
2月23日,阿根廷,,,,,0
2月24日,阿根廷,,,,,0
2月25日,阿根廷,,,,,0
2月26日,阿根廷,,,,,0
2月27日,阿根廷,,,,,0
2月28日,阿根廷,,,,,0
2月29日,阿根廷,,,,,0
3月1日,阿根廷,,,,,0
3月2日,阿根廷,,,,,0
3月3日,阿根廷,,,,,0
3月4日,阿根廷,,,,,0
3月5日,阿根廷,,,,,0
3月6日,阿根廷,,,,,0
3月7日,阿根廷,8,,6,,8
3月8日,阿根廷,9,,1,1,9
3月9日,阿根廷,12,,3,0,12
3月10日,阿根廷,17,,5,0,17
3月11日,阿根廷,19,,2,0,19
3月12日,阿根廷,19,,0,0,19
3月13日,阿根廷,30,,11,0,30
3月14日,阿根廷,31,,1,1,31
3月15日,阿根廷,45,,14,0,45
3月16日,阿根廷,46,,1,0,46
3月17日,阿根廷,56,3,10,0,53
3月18日,阿根廷,79,3,23,0,76
3月19日,阿根廷,97,3,18,0,94
3月20日,阿根廷,128,3,31,1,125
3月21日,阿根廷,158,3,30,0,155
3月22日,阿根廷,158,3,0,1,155
3月23日,阿根廷,225,27,67,0,198
3月24日,阿根廷,266,27,41,0,239
3月25日,阿根廷,387,52,121,2,335
3月26日,阿根廷,387,52,0,2,335
3月27日,阿根廷,502,63,115,0,439
3月28日,阿根廷,589,72,87,5,517
3月29日,阿根廷,690,72,101,5,618
3月30日,阿根廷,745,72,55,1,673
3月31日,阿根廷,820,228,75,4,592
4月1日,阿根廷,966,240,146,3,726
4月2日,阿根廷,1054,248,88,2,806
4月3日,阿根廷,1133,256,79,6,877
4月4日,阿根廷,1265,266,132,5,999
4月5日,阿根廷,1353,279,88,3,1074
4月6日,阿根廷,1451,280,98,2,1171
4月7日,阿根廷,1554,325,103,4,1229
4月8日,阿根廷,1628,338,74,8,1290
4月9日,阿根廷,1715,358,87,7,1357
4月10日,阿根廷,1795,365,80,8,1430
4月11日,阿根廷,1894,375,99,10,1519
4月12日,阿根廷,1975,440,81,2,1535
4月13日,阿根廷,2142,468,167,7,1674
4月14日,阿根廷,2208,515,66,7,1693
4月15日,阿根廷,2277,559,69,5,1718
4月16日,阿根廷,2443,596,166,9,1847
4月17日,阿根廷,2571,631,128,11,1940
4月18日,阿根廷,2669,666,98,1,2003
4月19日,阿根廷,2758,685,89,6,2073
4月20日,阿根廷,2839,709,81,3,2130
4月21日,阿根廷,2941,737,102,4,2204
4月22日,阿根廷,3031,840,90,11,2191
4月23日,阿根廷,3144,872,113,5,2272
4月24日,阿根廷,3288,919,144,7,2369
4月25日,阿根廷,3435,976,147,8,2459
4月26日,阿根廷,3607,1030,172,12,2577
4月27日,阿根廷,3780,1107,173,8,2673
4月28日,阿根廷,3892,1140,112,5,2752
